player,team,matches,format,runs,balls_x,fours,sixes,outs,average,strike_rate,boundary_runs,boundary_percent,balls_per_boundary_x,balls_y,runs_conceded,wickets,dot_balls,fours_conceded,sixes_conceded,overs,economy,bowling_average,bowling_strike_rate,dot_ball_percent,boundary_runs_conceded,boundary_percent_conceded,balls_per_boundary_y,role,batting_score,bowling_score,overall_score
RP Singh,Deccan Chargers,82,IPL,52.0,78.0,2.0,1.0,14.0,3.71,66.67,14.0,26.92,26.0,1874.0,2417.0,90.0,744.0,254.0,70.0,312.3,7.74,26.86,20.82,39.7,1436.0,59.41,5.78,Utility,33.536,55.239999999999995,88.776
CH Morris,Delhi Daredevils,81,IPL,618.0,413.0,41.0,35.0,28.0,22.07,149.64,374.0,60.52,5.43,1801.0,2377.0,96.0,668.0,222.0,79.0,300.2,7.92,24.76,18.76,37.09,1362.0,57.3,5.98,Utility,80.788,56.218,137.006
AC Gilchrist,Deccan Chargers,80,IPL,2069.0,1555.0,239.0,92.0,75.0,27.59,133.05,1508.0,72.89,4.7,1.0,0.0,1.0,1.0,0.0,0.0,0.2,0.0,0.0,1.0,100.0,0.0,0.0,0.0,Utility,78.834,70.4,149.234
DPMD Jayawardene,Kings XI Punjab,80,IPL,1808.0,1522.0,200.0,40.0,59.0,30.64,118.79,1040.0,57.52,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,71.27600000000001,50.0,121.27600000000001
RD Chahar,Rising Pune Supergiant,80,IPL,129.0,127.0,13.0,5.0,15.0,8.6,101.57,82.0,63.57,7.06,1728.0,2220.0,75.0,580.0,143.0,101.0,288.0,7.71,29.6,23.04,33.56,1178.0,53.06,7.08,Utility,56.782,48.162000000000006,104.944
PJ Cummins,Delhi Daredevils,80,IPL,642.0,437.0,40.0,44.0,32.0,20.06,146.91,424.0,66.04,5.2,1883.0,2746.0,87.0,645.0,253.0,114.0,313.8,8.75,31.56,21.64,34.25,1696.0,61.76,5.13,Utility,79.996,47.900000000000006,127.896
PP Shaw,Delhi Daredevils,79,IPL,1892.0,1321.0,238.0,61.0,76.0,24.89,143.22,1318.0,69.66,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,81.176,50.0,131.176
KS Williamson,Sunrisers Hyderabad,79,IPL,2132.0,1734.0,187.0,64.0,58.0,36.76,122.95,1132.0,53.1,6.91,18.0,31.0,0.0,2.0,1.0,2.0,3.0,10.33,0.0,0.0,11.11,16.0,51.61,6.0,Utility,74.504,2.222,76.726
AB Dinda,Rising Pune Supergiant,78,IPL,26.0,50.0,2.0,0.0,9.0,2.89,52.0,8.0,30.77,25.0,1589.0,2103.0,69.0,627.0,232.0,58.0,264.8,7.94,30.48,23.03,39.46,1276.0,60.68,5.48,Utility,28.11,45.792,73.902
SR Tendulkar,Mumbai Indians,78,IPL,2334.0,2044.0,296.0,29.0,67.0,34.84,114.19,1358.0,58.18,6.29,37.0,59.0,0.0,4.0,6.0,1.0,6.2,9.52,0.0,0.0,10.81,30.0,50.85,5.29,Utility,71.248,4.562000000000003,75.81
M Prasidh Krishna,Kolkata Knight Riders,78,IPL,15.0,31.0,1.0,0.0,2.0,7.5,48.39,4.0,26.67,31.0,1837.0,2655.0,91.0,688.0,277.0,102.0,306.2,8.67,29.18,20.19,37.45,1720.0,64.78,4.85,Utility,27.69,50.54,78.23
V Shankar,Sunrisers Hyderabad,78,IPL,1233.0,985.0,88.0,48.0,46.0,26.8,125.18,640.0,51.91,7.24,258.0,344.0,9.0,80.0,29.0,12.0,43.0,8.0,38.22,28.67,31.01,188.0,54.65,6.29,Utility,71.174,19.802,90.976
SK Trivedi,Rajasthan Royals,76,IPL,42.0,61.0,3.0,1.0,7.0,6.0,68.85,18.0,42.86,15.25,1557.0,1944.0,65.0,492.0,154.0,51.0,259.5,7.49,29.91,23.95,31.6,922.0,47.43,7.6,Utility,38.512,44.87,83.382
KK Ahmed,Sunrisers Hyderabad,76,IPL,2.0,9.0,0.0,0.0,5.0,0.4,22.22,0.0,0.0,0.0,1741.0,2521.0,91.0,683.0,255.0,113.0,290.2,8.69,27.7,19.13,39.23,1698.0,67.35,4.73,Utility,9.048,50.79600000000001,59.84400000000001
T Natarajan,Kings XI Punjab,74,IPL,4.0,7.0,0.0,0.0,0.0,0.0,57.14,0.0,0.0,0.0,1631.0,2411.0,73.0,465.0,213.0,97.0,271.8,8.87,33.03,22.34,28.51,1434.0,59.48,5.26,Utility,22.856,40.55200000000001,63.40800000000001
MM Ali,Royal Challengers Bangalore,73,IPL,1167.0,865.0,95.0,67.0,51.0,22.88,134.91,782.0,67.01,5.34,869.0,1036.0,41.0,295.0,43.0,57.0,144.8,7.15,25.27,21.2,33.95,514.0,49.61,8.69,All-Rounder,76.518,37.44,113.958
L Balaji,Chennai Super Kings,73,IPL,36.0,50.0,2.0,1.0,7.0,5.14,72.0,14.0,38.89,16.67,1574.0,2083.0,76.0,537.0,188.0,69.0,262.3,7.94,27.41,20.71,34.12,1166.0,55.98,6.12,Utility,38.634,47.524,86.158
S Nadeem,Delhi Daredevils,72,IPL,39.0,88.0,2.0,0.0,14.0,2.79,44.32,8.0,20.51,44.0,1444.0,1800.0,48.0,453.0,114.0,73.0,240.7,7.48,37.5,30.08,31.37,894.0,49.67,7.72,Utility,22.946,38.074,61.019999999999996
RK Singh,Kolkata Knight Riders,72,IPL,1398.0,1005.0,115.0,67.0,41.0,34.1,139.1,862.0,61.66,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,81.612,50.0,131.612
KC Sangakkara,Kings XI Punjab,71,IPL,1687.0,1424.0,195.0,27.0,65.0,25.95,118.47,942.0,55.84,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,68.936,50.0,118.936
SE Marsh,Kings XI Punjab,71,IPL,2489.0,1913.0,269.0,78.0,62.0,40.15,130.11,1544.0,62.03,5.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,80.51000000000002,50.0,130.51000000000002
Abdul Samad,Sunrisers Hyderabad,71,IPL,859.0,598.0,55.0,55.0,44.0,19.52,143.65,550.0,64.03,5.44,58.0,125.0,2.0,12.0,6.0,10.0,9.7,12.89,62.5,29.0,20.69,84.0,67.2,3.62,Utility,78.074,4.938000000000001,83.012
Shakib Al Hasan,Kolkata Knight Riders,71,IPL,795.0,665.0,73.0,21.0,39.0,20.38,119.55,418.0,52.58,7.07,1515.0,1864.0,63.0,504.0,120.0,78.0,252.5,7.38,29.59,24.05,33.27,948.0,50.86,7.65,Utility,66.488,44.95400000000001,111.44200000000001
JM Sharma,Punjab Kings,71,IPL,1107.0,752.0,86.0,68.0,48.0,23.06,147.21,752.0,67.93,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,81.694,50.0,131.69400000000002
M Morkel,Rajasthan Royals,70,IPL,126.0,93.0,11.0,5.0,10.0,12.6,135.48,74.0,58.73,5.81,1699.0,2136.0,77.0,708.0,230.0,61.0,283.2,7.54,27.74,22.06,41.67,1286.0,60.21,5.84,Utility,70.978,51.434000000000005,122.412
AK Markram,Punjab Kings,69,IPL,1671.0,1264.0,131.0,68.0,55.0,30.38,132.2,932.0,55.77,6.35,230.0,358.0,6.0,55.0,18.0,23.0,38.3,9.35,59.67,38.33,23.91,210.0,58.66,5.61,Utility,76.18599999999999,10.432000000000002,86.618
VR Iyer,Kolkata Knight Riders,68,IPL,1677.0,1223.0,157.0,78.0,53.0,31.64,137.12,1096.0,65.35,5.2,84.0,145.0,3.0,15.0,12.0,7.0,14.0,10.36,48.33,28.0,17.86,90.0,62.07,4.42,Utility,80.57400000000001,4.772,85.34600000000002
MR Marsh,Sunrisers Hyderabad,68,IPL,1855.0,1291.0,155.0,111.0,56.0,33.12,143.69,1286.0,69.33,4.85,593.0,803.0,37.0,181.0,72.0,28.0,98.8,8.13,21.7,16.03,30.52,456.0,56.79,5.93,All-Rounder,84.59,30.253999999999998,114.844
JC Archer,Rajasthan Royals,68,IPL,326.0,232.0,18.0,22.0,24.0,13.58,140.52,204.0,62.58,5.8,1658.0,2221.0,84.0,677.0,212.0,93.0,276.3,8.04,26.44,19.74,40.83,1406.0,63.3,5.44,Utility,74.156,51.566,125.72200000000001
Tilak Varma,Mumbai Indians,68,IPL,1858.0,1344.0,143.0,91.0,50.0,37.16,138.24,1118.0,60.17,5.74,23.0,28.0,0.0,8.0,4.0,0.0,3.8,7.37,0.0,0.0,34.78,16.0,57.14,5.75,Utility,82.19400000000002,20.105999999999998,102.30000000000001
A Badoni,Lucknow Super Giants,66,IPL,1178.0,885.0,96.0,47.0,45.0,26.18,133.11,666.0,56.54,6.19,41.0,64.0,4.0,8.0,2.0,4.0,6.8,9.41,16.0,10.25,19.51,32.0,50.0,6.83,Utility,75.024,8.452,83.476
M Muralitharan,Chennai Super Kings,66,IPL,20.0,30.0,1.0,0.0,6.0,3.33,66.67,4.0,20.0,30.0,1581.0,1765.0,64.0,600.0,105.0,67.0,263.5,6.7,27.58,24.7,37.95,822.0,46.57,9.19,Utility,32.0,49.690000000000005,81.69
TH David,Royal Challengers Bangalore,66,IPL,1151.0,697.0,76.0,83.0,34.0,33.85,165.14,802.0,69.68,4.38,6.0,18.0,0.0,1.0,1.0,2.0,1.0,18.0,0.0,0.0,16.67,16.0,88.89,2.0,Utility,93.53200000000001,3.3340000000000005,96.86600000000001
BJ Hodge,Kolkata Knight Riders,66,IPL,1400.0,1153.0,122.0,43.0,41.0,34.15,121.42,746.0,53.29,6.99,238.0,310.0,17.0,75.0,17.0,14.0,39.7,7.81,18.24,14.0,31.51,152.0,49.03,7.68,Utility,72.88600000000001,24.052000000000003,96.93800000000002
P Simran Singh,Kings XI Punjab,66,IPL,1865.0,1220.0,196.0,94.0,62.0,30.08,152.87,1348.0,72.28,4.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,87.63600000000001,50.0,137.63600000000002
Y Venugopal Rao,Deccan Chargers,65,IPL,985.0,865.0,77.0,37.0,42.0,23.45,113.87,530.0,53.81,7.59,222.0,338.0,6.0,59.0,30.0,13.0,37.0,9.14,56.33,37.0,26.58,198.0,58.58,5.16,Utility,65.69,12.015999999999998,77.70599999999999
H Klaasen,Rajasthan Royals,64,IPL,2104.0,1320.0,146.0,120.0,49.0,42.94,159.39,1304.0,61.98,4.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,93.328,50.0,143.328
SM Curran,Kings XI Punjab,64,IPL,997.0,761.0,85.0,41.0,40.0,24.92,131.01,586.0,58.78,6.04,1308.0,2059.0,59.0,394.0,197.0,89.0,218.0,9.44,34.9,22.17,30.12,1322.0,64.21,4.57,Utility,74.128,32.42400000000001,106.552
DJ Hussey,Kolkata Knight Riders,64,IPL,1322.0,1101.0,90.0,60.0,46.0,28.74,120.07,720.0,54.46,7.34,323.0,485.0,8.0,86.0,30.0,25.0,53.8,9.01,60.62,40.38,26.63,270.0,55.67,5.87,Utility,70.416,13.476000000000003,83.892
M Shahrukh Khan,Punjab Kings,64,IPL,775.0,551.0,49.0,52.0,34.0,22.79,140.65,508.0,65.55,5.46,18.0,29.0,1.0,4.0,1.0,2.0,3.0,9.67,29.0,18.0,22.22,16.0,55.17,6.0,Utility,78.486,6.494,84.98
Shahbaz Ahmed,Royal Challengers Bangalore,63,IPL,603.0,516.0,33.0,28.0,28.0,21.54,116.86,300.0,49.75,8.46,675.0,1083.0,27.0,168.0,76.0,59.0,112.5,9.63,40.11,25.0,24.89,658.0,60.76,5.0,Utility,65.31,17.627999999999997,82.938
MM Patel,Gujarat Lions,63,IPL,39.0,41.0,5.0,0.0,5.0,7.8,95.12,20.0,51.28,8.2,1382.0,1733.0,74.0,590.0,188.0,53.0,230.3,7.52,23.42,18.68,42.69,1070.0,61.74,5.73,Utility,51.424,50.538,101.96199999999999
MC Henriques,Sunrisers Hyderabad,62,IPL,1000.0,801.0,87.0,28.0,36.0,27.78,124.84,516.0,51.6,6.97,979.0,1302.0,42.0,306.0,123.0,38.0,163.2,7.98,31.0,23.31,31.26,720.0,55.3,6.08,All-Rounder,71.36800000000001,33.152,104.52000000000001
JP Faulkner,Gujarat Lions,60,IPL,527.0,406.0,36.0,23.0,26.0,20.27,129.8,282.0,53.51,6.88,1287.0,1849.0,61.0,399.0,160.0,67.0,214.5,8.62,30.31,21.1,31.0,1042.0,56.35,5.67,Utility,70.73,37.50000000000001,108.23000000000002
Mustafizur Rahman,Sunrisers Hyderabad,60,IPL,13.0,24.0,0.0,1.0,2.0,6.5,54.17,6.0,46.15,24.0,1419.0,1879.0,65.0,487.0,171.0,61.0,236.5,7.95,28.91,21.83,34.32,1050.0,55.88,6.12,Utility,33.498000000000005,43.114000000000004,76.61200000000001
AM Nayar,Mumbai Indians,60,IPL,672.0,588.0,55.0,20.0,36.0,18.67,114.29,340.0,50.6,7.84,239.0,323.0,9.0,69.0,22.0,13.0,39.8,8.12,35.89,26.56,28.87,166.0,51.39,6.83,Utility,63.304000000000016,18.774000000000004,82.07800000000002
SB Jakati,Gujarat Lions,59,IPL,28.0,30.0,3.0,0.0,1.0,28.0,93.33,12.0,42.86,10.0,1101.0,1474.0,47.0,337.0,97.0,60.0,183.5,8.03,31.36,23.43,30.61,748.0,50.75,7.01,Utility,57.104000000000006,34.772000000000006,91.876
Imran Tahir,Rising Pune Supergiant,59,IPL,33.0,37.0,5.0,0.0,4.0,8.25,89.19,20.0,60.61,7.4,1340.0,1729.0,82.0,437.0,97.0,83.0,223.3,7.74,21.09,16.34,32.61,886.0,51.24,7.44,Utility,51.098,50.622,101.72
MEK Hussey,Chennai Super Kings,59,IPL,1977.0,1648.0,198.0,52.0,49.0,40.35,119.96,1104.0,55.84,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,75.292,50.0,125.292
SC Ganguly,Kolkata Knight Riders,59,IPL,1349.0,1326.0,137.0,42.0,52.0,25.94,101.73,800.0,59.3,7.41,280.0,370.0,10.0,75.0,25.0,14.0,46.7,7.92,37.0,28.0,26.79,184.0,49.73,7.18,Utility,62.92800000000001,19.758000000000003,82.686
MA Starc,Kolkata Knight Riders,58,IPL,111.0,122.0,11.0,0.0,11.0,10.09,90.98,44.0,39.64,11.09,1264.0,1813.0,76.0,470.0,198.0,56.0,210.7,8.6,23.86,16.63,37.18,1128.0,62.22,4.98,Utility,48.35600000000001,44.836000000000006,93.19200000000001
SN Khan,Royal Challengers Bangalore,58,IPL,746.0,556.0,86.0,20.0,33.0,22.61,134.17,464.0,62.2,5.25,2.0,6.0,0.0,0.0,1.0,0.0,0.3,20.0,0.0,0.0,0.0,4.0,66.67,2.0,Utility,75.152,0.0,75.152
Dhruv Jurel,Rajasthan Royals,57,IPL,1195.0,801.0,98.0,62.0,36.0,33.19,149.19,764.0,63.93,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,85.738,50.0,135.738
B Sai Sudharsan,Gujarat Titans,57,IPL,2515.0,1760.0,258.0,83.0,51.0,49.31,142.9,1530.0,60.83,5.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,89.05000000000001,50.0,139.05
RM Patidar,Royal Challengers Bangalore,57,IPL,1612.0,1035.0,106.0,110.0,47.0,34.3,155.75,1084.0,67.25,4.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,89.47000000000001,50.0,139.47000000000003
JO Holder,Sunrisers Hyderabad,57,IPL,324.0,272.0,16.0,21.0,26.0,12.46,119.12,190.0,58.64,7.35,1285.0,1781.0,70.0,413.0,158.0,65.0,214.2,8.31,25.44,18.36,32.14,1022.0,57.38,5.76,Utility,64.36000000000001,42.878,107.23800000000001
M Vohra,Kings XI Punjab,56,IPL,1083.0,863.0,104.0,43.0,47.0,23.04,125.49,674.0,62.23,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,71.858,50.0,121.858
MJ McClenaghan,Mumbai Indians,56,IPL,85.0,73.0,5.0,7.0,11.0,7.73,116.44,62.0,72.94,6.08,1346.0,1839.0,71.0,507.0,181.0,72.0,224.3,8.2,25.9,18.96,37.67,1156.0,62.86,5.32,Utility,64.256,44.934000000000005,109.19
M Kartik,Kolkata Knight Riders,56,IPL,113.0,109.0,7.0,1.0,6.0,18.83,103.67,34.0,30.09,13.62,1182.0,1418.0,31.0,382.0,97.0,41.0,197.0,7.2,45.74,38.13,32.32,634.0,44.71,8.57,Utility,55.018,32.864,87.882
S Kaul,Sunrisers Hyderabad,55,IPL,20.0,36.0,1.0,0.0,3.0,6.67,55.56,4.0,20.0,36.0,1238.0,1772.0,58.0,387.0,166.0,65.0,206.3,8.59,30.55,21.34,31.26,1054.0,59.48,5.36,Utility,28.892000000000003,36.502,65.394
M Manhas,Delhi Daredevils,55,IPL,514.0,486.0,43.0,10.0,23.0,22.35,105.76,232.0,45.14,9.17,42.0,42.0,0.0,15.0,2.0,1.0,7.0,6.0,0.0,0.0,35.71,14.0,33.33,14.0,Utility,60.272,27.142,87.414
LRPL Taylor,Royal Challengers Bangalore,55,IPL,1017.0,847.0,66.0,46.0,38.0,26.76,120.07,540.0,53.1,7.56,13.0,24.0,0.0,0.0,0.0,2.0,2.2,10.91,0.0,0.0,0.0,12.0,50.0,6.5,Utility,69.352,0.0,69.352
SK Warne,Rajasthan Royals,55,IPL,198.0,219.0,14.0,6.0,17.0,11.65,90.41,92.0,46.46,10.95,1223.0,1465.0,57.0,426.0,91.0,56.0,203.8,7.19,25.7,21.46,34.83,700.0,47.78,8.32,Utility,50.116,43.815999999999995,93.93199999999999
TG Southee,Mumbai Indians,54,IPL,120.0,108.0,8.0,4.0,11.0,10.91,111.11,56.0,46.67,9.0,1262.0,1774.0,47.0,447.0,175.0,62.0,210.3,8.44,37.74,26.85,35.42,1072.0,60.43,5.32,Utility,58.142,33.684000000000005,91.82600000000001
Shashank Singh,Sunrisers Hyderabad,54,IPL,905.0,588.0,67.0,51.0,24.0,37.71,153.91,574.0,63.43,4.98,93.0,141.0,5.0,21.0,12.0,5.0,15.5,9.1,28.2,18.6,22.58,78.0,55.32,5.47,Utility,89.334,11.016000000000002,100.35000000000001
MG Johnson,Mumbai Indians,54,IPL,167.0,168.0,10.0,7.0,13.0,12.85,99.4,82.0,49.1,9.88,1301.0,1740.0,62.0,535.0,196.0,55.0,216.8,8.03,28.06,20.98,41.12,1114.0,64.02,5.18,Utility,54.720000000000006,42.87400000000001,97.59400000000002
TU Deshpande,Delhi Capitals,53,IPL,54.0,38.0,2.0,4.0,4.0,13.5,142.11,32.0,59.26,6.33,1194.0,1899.0,55.0,377.0,189.0,82.0,199.0,9.54,34.53,21.71,31.57,1248.0,65.72,4.41,Utility,74.096,30.614000000000004,104.71000000000001
TM Head,Royal Challengers Bangalore,53,IPL,1556.0,959.0,172.0,78.0,47.0,33.11,162.25,1156.0,74.29,3.84,64.0,121.0,3.0,10.0,7.0,8.0,10.7,11.31,40.33,21.33,15.62,76.0,62.81,4.27,Utility,93.00200000000001,4.324,97.32600000000001
S Gopal,Rajasthan Royals,52,IPL,180.0,173.0,19.0,2.0,12.0,15.0,104.05,88.0,48.89,8.24,1000.0,1358.0,52.0,317.0,77.0,74.0,166.7,8.15,26.12,19.23,31.7,752.0,55.38,6.62,Utility,57.398,36.39,93.78800000000001
JM Bairstow,Sunrisers Hyderabad,52,IPL,1674.0,1181.0,173.0,74.0,47.0,35.62,141.74,1136.0,67.86,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Utility,84.516,50.0,134.51600000000002
JR Hazlewood,Chennai Super Kings,52,IPL,19.0,31.0,1.0,0.0,1.0,19.0,61.29,4.0,21.05,31.0,1214.0,1725.0,72.0,494.0,172.0,81.0,202.3,8.53,23.96,16.86,40.69,1174.0,68.06,4.8,Utility,36.326,44.288000000000004,80.614
VR Aaron,Kings XI Punjab,52,IPL,50.0,73.0,2.0,2.0,4.0,12.5,68.49,20.0,40.0,18.25,1065.0,1527.0,44.0,387.0,159.0,52.0,177.5,8.6,34.7,24.2,36.34,948.0,62.08,5.05,Utility,40.396,31.868000000000002,72.26400000000001
LH Ferguson,Rising Pune Supergiant,52,IPL,72.0,49.0,7.0,2.0,3.0,24.0,146.94,40.0,55.56,5.44,1148.0,1699.0,54.0,396.0,158.0,78.0,191.3,8.88,31.46,21.26,34.49,1100.0,64.74,4.86,Utility,79.488,34.098,113.586
Harpreet Brar,Kings XI Punjab,51,IPL,249.0,217.0,20.0,10.0,12.0,20.75,114.75,140.0,56.22,7.23,875.0,1157.0,37.0,285.0,80.0,50.0,145.8,7.94,31.27,23.65,32.57,620.0,53.59,6.73,Utility,65.444,31.613999999999997,97.05799999999999
Noor Ahmad,Gujarat Titans,51,IPL,31.0,59.0,2.0,1.0,11.0,2.82,52.54,14.0,45.16,19.67,1141.0,1531.0,61.0,358.0,102.0,67.0,190.2,8.05,25.1,18.7,31.38,810.0,52.91,6.75,Utility,31.176000000000002,40.426,71.602
LS Livingstone,Rajasthan Royals,51,IPL,1066.0,725.0,70.0,76.0,41.0,26.0,147.03,736.0,69.04,4.97,321.0,471.0,13.0,81.0,38.0,19.0,53.5,8.8,36.23,24.69,25.23,266.0,56.48,5.63,Utility,83.02000000000001,16.245999999999995,99.266
TM Dilshan,Delhi Daredevils,51,IPL,1153.0,1047.0,140.0,24.0,40.0,28.82,110.12,704.0,61.06,6.38,275.0,368.0,5.0,79.0,27.0,15.0,45.8,8.03,73.6,55.0,28.73,198.0,53.8,6.55,Utility,67.788,17.596000000000004,85.384
P Negi,Royal Challengers Bangalore,50,IPL,365.0,301.0,27.0,16.0,22.0,16.59,121.26,204.0,55.89,7.0,733.0,954.0,34.0,237.0,57.0,47.0,122.2,7.81,28.06,21.56,32.33,510.0,53.46,7.05,Utility,66.31800000000001,31.016000000000005,97.33400000000002
A Nortje,Delhi Capitals,49,IPL,49.0,52.0,6.0,0.0,6.0,8.17,94.23,24.0,48.98,8.67,1169.0,1740.0,61.0,422.0,164.0,78.0,194.8,8.93,28.52,19.16,36.1,1124.0,64.6,4.83,Utility,50.756,36.970000000000006,87.726
M Jansen,Mumbai Indians,49,IPL,192.0,186.0,9.0,9.0,15.0,12.8,103.23,90.0,46.88,10.33,1081.0,1672.0,45.0,361.0,150.0,82.0,180.2,9.28,37.16,24.02,33.4,1092.0,65.31,4.66,Utility,55.78800000000001,28.28,84.06800000000001
Iqbal Abdulla,Royal Challengers Bangalore,49,IPL,88.0,86.0,9.0,1.0,1.0,88.0,102.33,42.0,47.73,8.6,943.0,1125.0,40.0,331.0,88.0,37.0,157.2,7.16,28.12,23.58,35.1,574.0,51.02,7.54,Utility,85.678,37.22,122.898
DT Christian,Rising Pune Supergiant,49,IPL,460.0,408.0,23.0,19.0,27.0,17.04,112.75,206.0,44.78,9.71,922.0,1218.0,38.0,296.0,103.0,39.0,153.7,7.92,32.05,24.26,32.1,646.0,53.04,6.49,Utility,60.87200000000001,32.02,92.89200000000001
AD Mathews,Delhi Daredevils,49,IPL,724.0,599.0,44.0,29.0,28.0,25.86,120.87,350.0,48.34,8.21,807.0,1095.0,27.0,224.0,98.0,29.0,134.5,8.14,40.56,29.89,27.76,566.0,51.69,6.35,Utility,68.36000000000001,25.651999999999997,94.01200000000001
T Stubbs,Mumbai Indians,47,IPL,986.0,667.0,69.0,47.0,21.0,46.95,147.83,558.0,56.59,5.75,37.0,69.0,4.0,12.0,4.0,6.0,6.2,11.13,17.25,9.25,32.43,52.0,75.36,3.7,Utility,89.23,8.086,97.316
LR Shukla,Kolkata Knight Riders,47,IPL,405.0,358.0,33.0,16.0,27.0,15.0,113.13,228.0,56.3,7.31,326.0,458.0,15.0,109.0,39.0,16.0,54.3,8.43,30.53,21.73,33.44,252.0,55.02,5.93,Utility,62.512,20.538,83.05
CL White,Royal Challengers Bangalore,47,IPL,971.0,774.0,76.0,38.0,34.0,28.56,125.45,532.0,54.79,6.79,46.0,86.0,1.0,8.0,5.0,6.0,7.7,11.17,86.0,46.0,17.39,56.0,65.12,4.18,Utility,72.56200000000001,3.878,76.44000000000001
N Wadhera,Mumbai Indians,45,IPL,784.0,583.0,64.0,43.0,32.0,24.5,134.48,514.0,65.56,5.45,17.0,22.0,0.0,3.0,1.0,1.0,2.8,7.86,0.0,0.0,17.65,10.0,45.45,8.5,Utility,76.70400000000001,14.229999999999999,90.93400000000001
BA Stokes,Rising Pune Supergiant,45,IPL,935.0,718.0,81.0,32.0,38.0,24.61,130.22,516.0,55.19,6.35,723.0,1023.0,28.0,228.0,99.0,33.0,120.5,8.49,36.54,25.82,31.54,594.0,58.06,5.48,Utility,72.97,25.058,98.02799999999999
R Sharma,Deccan Chargers,44,IPL,66.0,77.0,5.0,3.0,11.0,6.0,85.71,38.0,57.58,9.62,935.0,1100.0,40.0,334.0,70.0,45.0,155.8,7.06,27.5,23.38,35.72,550.0,50.0,8.13,Utility,48.199999999999996,37.844,86.044
MS Gony,Gujarat Lions,44,IPL,99.0,76.0,6.0,8.0,9.0,11.0,130.26,72.0,72.73,5.43,925.0,1317.0,37.0,348.0,135.0,53.0,154.2,8.54,35.59,25.0,37.62,858.0,65.15,4.92,Utility,71.05,29.624000000000006,100.674
M Ashwin,Royal Challengers Bangalore,44,IPL,35.0,50.0,2.0,1.0,8.0,4.38,70.0,14.0,40.0,16.67,898.0,1182.0,35.0,283.0,82.0,50.0,149.7,7.9,33.77,25.66,31.51,628.0,53.13,6.8,Utility,37.751999999999995,30.802,68.554
S Sreesanth,Kings XI Punjab,44,IPL,34.0,57.0,6.0,0.0,3.0,11.33,59.65,24.0,70.59,9.5,947.0,1221.0,40.0,399.0,130.0,39.0,157.8,7.74,30.52,23.68,42.13,754.0,61.75,5.6,Utility,42.510000000000005,35.726,78.236
C Green,Mumbai Indians,43,IPL,1029.0,702.0,84.0,49.0,26.0,39.58,146.58,630.0,61.22,5.28,603.0,916.0,23.0,192.0,79.0,45.0,100.5,9.11,39.83,26.22,31.84,586.0,63.97,4.86,Utility,86.708,20.018000000000004,106.726
Yash Dayal,Gujarat Titans,43,IPL,4.0,9.0,0.0,0.0,3.0,1.33,44.44,0.0,0.0,0.0,920.0,1412.0,41.0,307.0,139.0,58.0,153.3,9.21,34.44,22.44,33.37,904.0,64.02,4.67,Utility,18.308,27.023999999999997,45.331999999999994
VG Arora,Punjab Kings,43,IPL,10.0,28.0,0.0,0.0,4.0,2.5,35.71,0.0,0.0,0.0,931.0,1425.0,47.0,306.0,156.0,55.0,155.2,9.18,30.32,19.81,32.87,954.0,66.95,4.41,Utility,15.284,29.474000000000004,44.758
TL Suman,Deccan Chargers,43,IPL,676.0,587.0,55.0,26.0,30.0,22.53,115.16,376.0,55.62,7.25,152.0,198.0,6.0,43.0,8.0,10.0,25.3,7.83,33.0,25.33,28.29,92.0,46.46,8.44,Utility,66.2,18.908,85.108
